users,tweets,show,rocauc,rec,prec,mood,list_friends,label,filter,f1,collect_tweets,collect,benchmark,acc,<user_ids_file>,<track_file>,<settings_file>,<output_tweets>,<output_dir>,<labeled_tweets>,<input_tweets>,<input_dir>,-u,-p,-m,--top-features,--stopwords,--roc,--reduce-func,--proba,--no-rt,--no-TA,--no-DD,--no-AH,--n-folds,--n-examples,--min-df,--liwc,--k-features,--help,--features-func,--emoticons,--each,--count,--clf-options,--clf,--binary,--begin-line
False,False,False,0.652273592344,0.860831423478,0.197138808367,True,False,False,False,0.320210055784,False,False,True,0.504475308642,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.11,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.739001841594,0.61601774043,0.412834398631,True,False,False,False,0.492148547796,False,False,True,0.829475308642,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.49,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.71452853196,0.513284101519,0.488542062746,True,False,False,False,0.497596024045,False,False,True,0.861419753086,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.72,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.624629737982,0.274813258637,0.627461431184,True,False,False,False,0.376835744139,False,False,True,0.87962962963,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.97,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.661411865637,0.362700959172,0.579188433286,True,False,False,False,0.441921475877,False,False,True,0.879012345679,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.92,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.67344983899,0.845390883626,0.213271808405,True,False,False,False,0.34005077123,False,False,True,0.55262345679,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.13,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.576968501872,0.918673287497,0.158677761257,True,False,False,False,0.269626797766,False,False,True,0.330555555556,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.04,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.715920896808,0.521813513284,0.476551394561,True,False,False,False,0.495325075911,False,False,True,0.857716049383,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.69,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.725322543248,0.772659366777,0.275383405265,True,False,False,False,0.405514594691,False,False,True,0.694135802469,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.22,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.640237755922,0.312790510143,0.595150347588,True,False,False,False,0.405328799557,False,False,True,0.878703703704,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.95,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.735756401762,0.597684407096,0.426090691286,True,False,False,False,0.49503466962,False,False,True,0.836882716049,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.54,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.74610517603,0.642272302861,0.403801553925,True,False,False,False,0.493676555094,False,False,True,0.822839506173,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.45,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.732665958278,0.75166921314,0.29559688481,True,False,False,False,0.423380509912,False,False,True,0.721759259259,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.26,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.702420133669,0.813235294118,0.242561373678,True,False,False,False,0.373004043494,False,False,True,0.625925925926,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.17,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.71727946905,0.532039300569,0.462478505313,True,False,False,False,0.491876912921,False,False,True,0.85262345679,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.66,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.746038174871,0.645213479331,0.400030055015,True,False,False,False,0.491811764148,False,False,True,0.820679012346,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.44,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.667356004575,0.376210423563,0.581576794864,True,False,False,False,0.4530182173,False,False,True,0.879320987654,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.91,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.695515958839,0.453658857482,0.531037237891,True,False,False,False,0.484142709094,False,False,True,0.871604938272,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.82,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.744933681792,0.636684067566,0.406830002356,True,False,False,False,0.494164147567,False,False,True,0.824845679012,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.46,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.616101935787,0.877988286224,0.176097877179,True,False,False,False,0.292570016321,False,False,True,0.428549382716,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.08,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.555849551407,0.946563534505,0.151121437974,True,False,False,False,0.259541938695,False,False,True,0.27299382716,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.02,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.721846455193,0.547803666921,0.451479112314,True,False,False,False,0.492373242892,False,False,True,0.849074074074,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.63,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.705594560305,0.480679059503,0.519765188573,True,False,False,False,0.494450910125,False,False,True,0.869444444444,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.78,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.748412579675,0.695906120024,0.355996985965,True,False,False,False,0.469408134563,False,False,True,0.788271604938,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.34,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.687878888228,0.426766403531,0.563979214429,True,False,False,False,0.481060216163,False,False,True,0.87762345679,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.87,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.712150170359,0.502793905441,0.500726401255,True,False,False,False,0.498139941748,False,False,True,0.864814814815,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.74,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.742975074282,0.717806213394,0.328694558695,True,False,False,False,0.449888442077,False,False,True,0.763271604938,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.3,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.744074273295,0.632076224429,0.409804510763,True,False,False,False,0.494872030181,False,False,True,0.826697530864,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.47,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.729004465136,0.575057295646,0.434958401621,True,False,False,False,0.492623009449,False,False,True,0.841512345679,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.58,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.750322278822,0.69394533571,0.362267644039,True,False,False,False,0.474219440516,False,False,True,0.792901234568,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.35,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.715271919269,0.518186062304,0.480800693674,True,False,False,False,0.495868274809,False,False,True,0.859259259259,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.7,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.745783566742,0.695906120024,0.350265905911,True,False,False,False,0.464449122521,False,False,True,0.783796296296,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.33,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.567633966078,0.933457261693,0.155160652312,True,False,False,False,0.26505264405,False,False,True,0.303395061728,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.03,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.684264611726,0.840096765979,0.222038753272,True,False,False,False,0.350694929867,False,False,True,0.575308641975,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.14,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.655832759868,0.349907478143,0.578007050438,True,False,False,False,0.431154458857,False,False,True,0.878703703704,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.93,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.744884773429,0.71092479416,0.337027942245,True,False,False,False,0.45620228527,False,False,True,0.771604938272,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.31,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.693891000743,0.444835328071,0.54767300306,True,False,False,False,0.485526717654,False,False,True,0.875,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.84,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.711487836412,0.802745098039,0.252293655007,True,False,False,False,0.383327825072,False,False,True,0.648765432099,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.18,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.733624469047,0.747061370003,0.298822146976,True,False,False,False,0.425857606326,False,False,True,0.726697530864,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.27,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.69809988373,0.824067990833,0.235828644202,True,False,False,False,0.366125846544,False,False,True,0.61049382716,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.16,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.740770025768,0.622616076734,0.411025946095,True,False,False,False,0.492796320049,False,False,True,0.827777777778,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.48,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.694262418751,0.449737288855,0.534944621657,True,False,False,False,0.483665532541,False,False,True,0.872222222222,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.83,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.69017394982,0.433658857482,0.55736147166,True,False,False,False,0.482898139404,False,False,True,0.876697530864,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.86,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.713229653434,0.508382140735,0.493124359122,True,False,False,False,0.497531236023,False,False,True,0.862654320988,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.73,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.681981080177,0.412630082336,0.565360099188,True,False,False,False,0.472728051912,False,False,True,0.877932098765,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.88,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.672875650662,0.389396061455,0.577900427438,True,False,False,False,0.461349980012,False,False,True,0.879012345679,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.9,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.703617576994,0.475090824208,0.522371488739,True,False,False,False,0.492599737216,False,False,True,0.870061728395,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.79,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.586822028173,0.906566080978,0.162543875476,True,False,False,False,0.274748128816,False,False,True,0.356635802469,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.05,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.746552554875,0.705042441219,0.344934077119,True,False,False,False,0.461883744383,False,False,True,0.778549382716,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.32,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.751813015091,0.686475681182,0.373177182011,True,False,False,False,0.481444021098,False,False,True,0.800771604938,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.37,False,False,False,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.744515581004,0.625879806468,0.419006007793,True,False,False,False,0.499129480775,False,False,True,0.831635802469,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.0,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.733714715203,0.778325693914,0.288384155729,True,False,False,False,0.419433802854,False,False,True,0.704475308642,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.25,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.744515581004,0.625879806468,0.419006007793,True,False,False,False,0.499129480775,False,False,True,0.831635802469,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.5,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.614962156057,0.897115694763,0.174389447976,True,False,False,False,0.29115025799,False,False,True,0.4125,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.1,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.732075126776,0.565234699941,0.469689371497,True,False,False,False,0.508700662038,False,False,True,0.853858024691,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.64,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.70785736894,0.818324420677,0.248359854765,True,False,False,False,0.380271088584,False,False,True,0.631790123457,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.19,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.636836324388,0.876784228843,0.186359021068,True,False,False,False,0.306688680548,False,False,True,0.465740740741,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.12,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.610867312801,0.240814871403,0.666462377492,True,False,False,False,0.346793105436,False,False,True,0.88024691358,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.98,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.709995807142,0.496836855955,0.502559052821,True,False,False,False,0.49452213885,False,False,True,0.865277777778,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.75,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.668545974812,0.849168152109,0.208110501198,True,False,False,False,0.333874273305,False,False,True,0.541358024691,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.15,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.572160070761,0.925768186062,0.156738387679,True,False,False,False,0.267074888755,False,False,True,0.316820987654,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.06,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.740510412083,0.611891180715,0.424148946053,True,False,False,False,0.497742784176,False,False,True,0.834722222222,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.52,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.723470081563,0.541747304983,0.473680941706,True,False,False,False,0.501050508416,False,False,True,0.856172839506,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.67,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.732480106606,0.782933537051,0.285143909807,True,False,False,False,0.416672712996,False,False,True,0.699074074074,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.24,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.740000564787,0.607627111451,0.428557455426,True,False,False,False,0.49943807613,False,False,True,0.837037037037,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.53,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.642960981787,0.318576097106,0.596918564677,True,False,False,False,0.40927582306,False,False,True,0.878858024691,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.94,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.720675517828,0.805236822002,0.263671682489,True,False,False,False,0.39640918811,False,False,True,0.662962962963,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.21,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.669687063293,0.386026653085,0.560343140185,True,False,False,False,0.451093489439,False,False,True,0.875925925926,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.89,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.730204800519,0.789894321365,0.279392534652,True,False,False,False,0.411639293835,False,False,True,0.689969135802,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.23,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.748002044755,0.665475341652,0.383346652292,True,False,False,False,0.484258100833,False,False,True,0.809104938272,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.4,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.702155101255,0.466875477464,0.538484488592,True,False,False,False,0.494436625007,False,False,True,0.873456790123,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.8,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.739757195247,0.601028775146,0.438369775527,True,False,False,False,0.503401395279,False,False,True,0.841358024691,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.55,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.728579638627,0.556098378745,0.470673588111,True,False,False,False,0.505281978788,False,False,True,0.854475308642,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.65,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.748495384168,0.672043969103,0.378197870319,True,False,False,False,0.481757926747,False,False,True,0.80524691358,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.39,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.715599301664,0.516288090994,0.488581446134,True,False,False,False,0.496526040362,False,False,True,0.860802469136,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.71,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.629532461309,0.285783889313,0.626253642012,True,False,False,False,0.385010032302,False,False,True,0.87962962963,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.96,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.748297870105,0.67596553773,0.373832010339,True,False,False,False,0.47922516077,False,False,True,0.802160493827,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,None,0.38,False,False,False,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
