users,tweets,show,rocauc,rec,prec,most_similar,mood,list_friends,label,filter,f1,collect_tweets,collect,benchmark,acc,<users_dir>,<user_ids_file>,<track_file>,<settings_file>,<output_tweets>,<output_dir>,<labeled_tweets>,<input_tweets>,<input_dir>,<friends_dir>,-u,-p,-m,--top-features,--stopwords,--roc,--reduce-func,--proba,--no-rt,--n-folds,--n-examples,--min-df,--liwc,--k-features,--help,--features-func,--emoticons,--each,--count,--clf-options,--clf,--binary,--begin-line
False,False,False,0.684964789815,0.429712737493,0.546036103282,False,True,False,False,False,0.475814567939,False,False,True,0.870868197096,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.52,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.673434175006,0.391113343344,0.593052593149,False,True,False,False,False,0.465813278874,False,False,True,0.878615700017,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.67,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.730070263871,0.565698271762,0.46595275045,False,True,False,False,False,0.508716116701,False,False,True,0.850737800663,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.24,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.684179093699,0.426156549726,0.551615488286,False,True,False,False,False,0.475855542864,False,False,True,0.871995756752,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.53,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.599168940195,0.21710825498,0.649913030439,False,True,False,False,False,0.319899230326,False,False,True,0.87650420749,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.94,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.734189372414,0.583679088027,0.451838734053,False,True,False,False,False,0.507190484309,False,False,True,0.844820496317,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.21,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.617155901188,0.256361636396,0.65200124709,False,True,False,False,False,0.362123118956,False,False,True,0.879181863692,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.89,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.731948925539,0.572266302243,0.462427286869,False,True,False,False,False,0.509299024702,False,False,True,0.849187704117,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.23,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.70283292434,0.479221446727,0.517935190648,False,True,False,False,False,0.492865805918,False,False,True,0.866081432215,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.4,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.646956820577,0.325254416616,0.628870176282,False,True,False,False,False,0.421074022851,False,False,True,0.880450070323,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.8,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.682731405148,0.420296385743,0.56050578949,False,True,False,False,False,0.475316036827,False,False,True,0.873684712389,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.55,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.676602503467,0.398776626237,0.591284735212,False,True,False,False,False,0.471003412711,False,False,True,0.878615104055,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.65,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.704755856927,0.484228125647,0.51656826509,False,True,False,False,False,0.495302435477,False,False,True,0.865799542301,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.39,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.667879166892,0.375548579496,0.606046032358,False,True,False,False,False,0.457513673768,False,False,True,0.880305847577,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.71,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.590641430639,0.197108793276,0.669091972842,False,True,False,False,False,0.300111170986,False,False,True,0.876224701423,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.96,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.707702389417,0.492766068624,0.51149010507,False,True,False,False,False,0.49755829724,False,False,True,0.864813821545,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.38,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.654802833806,0.344118990572,0.619511549052,False,True,False,False,False,0.435549063559,False,False,True,0.8803070395,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.76,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.718388411093,0.533765490859,0.472070061452,False,True,False,False,False,0.498496962346,False,False,True,0.853693771008,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.28,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.697992220089,0.465651698489,0.525939342353,False,True,False,False,False,0.489216456416,False,False,True,0.867487306014,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.43,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.706752210956,0.493666969525,0.502238954905,False,True,False,False,False,0.493812248703,False,False,True,0.862559894157,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.36,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.702383851536,0.476541134836,0.522607087397,False,True,False,False,False,0.493738647755,False,False,True,0.867206012062,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.41,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.67972137278,0.410832618155,0.57028143397,False,True,False,False,False,0.472993461165,False,False,True,0.875235404896,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.59,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.671867109242,0.386985073198,0.594652043601,False,True,False,False,False,0.463152614572,False,False,True,0.878896398007,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.68,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.716767876335,0.52854047179,0.475112604901,False,True,False,False,False,0.497416397368,False,False,True,0.854819542778,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.29,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.752499411059,0.724694170976,0.348802880394,False,True,False,False,False,0.469855597635,False,False,True,0.775244344323,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.07,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.753685632296,0.696038226702,0.374070011522,False,True,False,False,False,0.485622961283,False,False,True,0.797641183342,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.09,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.611526659762,0.910720101452,0.174556832612,False,True,False,False,False,0.292664232567,False,False,True,0.399369472455,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.01,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.700767917861,0.471839465203,0.526222615305,False,True,False,False,False,0.492854166847,False,False,True,0.867909842904,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.42,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.681919491078,0.417045308578,0.565971597165,False,True,False,False,False,0.475546962029,False,False,True,0.874670433145,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.57,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.631756868999,0.290477799974,0.638075991547,False,True,False,False,False,0.392605004019,False,False,True,0.879464349567,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.85,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.67799471588,0.407056874448,0.569056270245,False,True,False,False,False,0.46974582786,False,False,True,0.875094161959,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.6,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.736856450412,0.593629484648,0.446460347362,False,True,False,False,False,0.507419205213,False,False,True,0.842005172948,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.2,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.682765437079,0.419395484842,0.564362207883,False,True,False,False,False,0.476280512451,False,False,True,0.874388543231,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.56,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.676608946288,0.403281130741,0.570779948499,False,True,False,False,False,0.467602894392,False,False,True,0.87551729481,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.61,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.685188840269,0.431490831376,0.541954842244,False,True,False,False,False,0.475402988572,False,False,True,0.870023719278,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.51,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.651909635414,0.337664252081,0.619353464659,False,True,False,False,False,0.429899956502,False,False,True,0.880024553625,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.77,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.676942698382,0.403281130741,0.574615265657,False,True,False,False,False,0.468757000441,False,False,True,0.876079882715,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.62,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.560164741892,0.129915301597,0.687827080327,False,True,False,False,False,0.215145298649,False,False,True,0.872280626475,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.99,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.64430715371,0.319299319643,0.631236214384,False,True,False,False,False,0.41637833399,False,False,True,0.880168776371,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.81,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.7505209879,0.666672746421,0.393702100433,False,True,False,False,False,0.493684839205,False,False,True,0.81299017855,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.11,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.689296541562,0.44119261522,0.540309777502,False,True,False,False,False,0.480759950039,False,False,True,0.870021931393,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.49,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.663972671476,0.366910637734,0.605763041684,False,True,False,False,False,0.450693954454,False,False,True,0.879742663711,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.72,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.58540602321,0.184676566999,0.687263939764,False,True,False,False,False,0.286988764197,False,False,True,0.876224701423,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.97,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.606405120798,0.232240469254,0.655343589159,False,True,False,False,False,0.33753820327,False,False,True,0.878053708074,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.92,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.747979664019,0.645792062325,0.410574032881,False,True,False,False,False,0.500474414844,False,False,True,0.823834298791,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.13,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.727613859977,0.796188356829,0.278842331258,False,True,False,False,False,0.412091641438,False,False,True,0.682285036592,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.04,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.669377835445,0.380859153228,0.596811360407,False,True,False,False,False,0.459189675997,False,False,True,0.879177691959,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.69,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.73335176367,0.578697332816,0.456638915277,False,True,False,False,False,0.508296916109,False,False,True,0.846934968652,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.22,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.594448057835,0.206195110715,0.65699151883,False,True,False,False,False,0.309158020499,False,False,True,0.8762235095,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.95,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.683808955579,0.424424655889,0.55467611309,False,True,False,False,False,0.475867829238,False,False,True,0.872558940618,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.54,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.696476151813,0.460621210335,0.530251480741,False,True,False,False,False,0.48824943273,False,False,True,0.868474218694,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.45,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.726817738298,0.554072775469,0.472330526397,False,True,False,False,False,0.507610816342,False,False,True,0.853411881094,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.26,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.74479710436,0.619561551198,0.437116195231,False,True,False,False,False,0.510604261914,False,False,True,0.837073589359,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.17,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.674950420867,0.39464835609,0.59317566853,False,True,False,False,False,0.468352064123,False,False,True,0.878755751031,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.66,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.69721793666,0.463276497201,0.527170179993,False,True,False,False,False,0.488523618107,False,False,True,0.867909842904,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.44,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.610215684672,0.240997968172,0.651407663973,False,True,False,False,False,0.346671972745,False,False,True,0.87819435505,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.91,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.642318482918,0.31434127235,0.635591982741,False,True,False,False,False,0.412908574393,False,False,True,0.880309423347,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.82,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.695150017038,0.456164121668,0.53393238921,False,True,False,False,False,0.487391317713,False,False,True,0.869319888436,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.46,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.754212785746,0.711102031926,0.362434332318,False,True,False,False,False,0.479097288387,False,False,True,0.787779804048,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.08,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.671037738112,0.862239937926,0.215895621953,False,True,False,False,False,0.344583907571,False,False,True,0.538639776872,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.02,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.677857271879,0.403281130741,0.584203881303,False,True,False,False,False,0.471734797804,False,False,True,0.877629383299,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.63,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.651272690735,0.335886158197,0.620988655308,False,True,False,False,False,0.428798955521,False,False,True,0.880166392524,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.78,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.70941692679,0.503129521322,0.494546346543,False,True,False,False,False,0.494469827806,False,False,True,0.860448997592,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.34,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.623561526368,0.271947393458,0.639827586719,False,True,False,False,False,0.375667275615,False,False,True,0.878900569739,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.87,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.659326164167,0.354984617685,0.615954630514,False,True,False,False,False,0.443579494406,False,False,True,0.880307635462,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.74,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.714887993539,0.521826822742,0.479419221788,False,True,False,False,False,0.496606611688,False,False,True,0.856366063553,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.3,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.69381852993,0.452364670042,0.537659557031,False,True,False,False,False,0.486588600124,False,False,True,0.869883072302,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.47,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.680559320143,0.413489120812,0.567149485251,False,True,False,False,False,0.473818571406,False,False,True,0.874812272045,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.58,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.708493766076,0.498977543257,0.499543754669,False,True,False,False,False,0.495051691851,False,False,True,0.861856659277,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.35,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.66924394356,0.379104767263,0.603359706014,False,True,False,False,False,0.459771513775,False,False,True,0.880163412715,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.7,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.711620155167,0.508683358912,0.492980247305,False,True,False,False,False,0.496781076579,False,False,True,0.86016770364,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.33,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.705171500048,0.838406917583,0.248022264711,False,True,False,False,False,0.381645217035,False,False,True,0.613978879115,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.03,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.745665476359,0.636423126412,0.415871832475,False,True,False,False,False,0.501409869253,False,False,True,0.826512550955,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.14,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.604090836135,0.227120397029,0.658378195878,False,True,False,False,False,0.332096393533,False,False,True,0.877771222198,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.93,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.713110720738,0.51629669307,0.482271217334,False,True,False,False,False,0.495152668746,False,False,True,0.857350592386,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.31,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.637966108671,0.303363569039,0.645552978497,False,True,False,False,False,0.405320023377,False,False,True,0.880731960237,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.84,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.738762481816,0.603689143849,0.437820495429,False,True,False,False,False,0.50545140652,False,False,True,0.838059906076,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.18,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.720972771298,0.540262397585,0.471919260254,False,True,False,False,False,0.501290713827,False,False,True,0.853413073017,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.27,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.744541396299,0.623996147738,0.429364360881,False,True,False,False,False,0.506969773665,False,False,True,0.8335520513,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.16,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.690410794917,0.444725095068,0.536664733388,False,True,False,False,False,0.481479823197,False,False,True,0.869459343489,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.48,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.640516302993,0.30959875159,0.64231598129,False,True,False,False,False,0.410439792409,False,False,True,0.880731364276,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.83,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
